TIC ID|TOI|Separation (arcsec)|Separation (arcsec) Error|Pos Angle E of N (deg)|Pos Angle E of N (deg) Error|Filter|Delta Mag|Delta Mag Error|Observation Date (UT)|Date|User|Group|Tag|Notes
202426247|TOI 1860|5.491||260.6||Brgamma|4.106|0.015|2021-06-21|2021-07-30 14:38:52|ciardi|tfopwg|97867|AO detected companion corresponds to tic entries: 1102367690 and 202426246 - distances and proper motions match target star. companion star is a binary but TIC number does not distinguish them.
202504234|TOI 1293|0.965||120.4||832: 832 (40) nm|4.76||2020-02-17|2021-11-01 11:51:24|furlan|tfopwg|18255|uncertain fit
202504234|TOI 1293|0.899||120.8||Hcont|4.261|0.023|2021-02-24|2021-07-30 14:38:52|ciardi|tfopwg|95912|AO detected companion corresponds to tic entry: 1102436555 - distances and proper motions match target star
202504234|TOI 1293|0.904||121.3||Brgamma|4.276|0.026|2021-02-24|2021-07-30 14:38:52|ciardi|tfopwg|95912|AO detected companion corresponds to tic entry: 1102436555 - distances and proper motions match target star. no proper motions available for companion
205570301||0.02||316.9||832: 832 (40) nm|0.25||2020-03-13|2021-12-17 09:38:16|furlan|tfopwg|18383|180 degree ambiguity in PA, uncertain fit
205570301||0.02||312.7||562: 562 (54) nm|0.07||2020-03-13|2021-12-17 09:38:16|furlan|tfopwg|18383|180 degree ambiguity in PA, uncertain fit
206474443|TOI 931|0.109||234.9||562: 562 (54) nm|0.65||2020-01-12|2021-11-19 15:21:53|furlan|tfopwg|17897|
206474443|TOI 931|0.11||237.6||832: 832 (40) nm|0.5||2020-01-12|2021-11-19 15:21:53|furlan|tfopwg|17897|
206474443|TOI 931|0.1107||55.4||I: 879 (289) nm|0.3||2020-12-04|2020-12-09 07:01:48|ziegler|tfopwg|60966|
206474443|TOI 931|0.1118||56.8||I: 879 (289) nm|0.3||2019-08-12|2020-01-24 12:19:58|ziegler|tfopwg|16118|Ziegler et al. (2020)
206609630|TOI 212|0.924||292.4||832: 832 (40) nm|1.68||2022-07-29|2022-09-19 12:11:13|furlan|tfopwg|419348|
206609630|TOI 212|0.23||184.8||832: 832 (40) nm|1.05||2022-07-29|2022-09-19 12:11:13|furlan|tfopwg|419348|180 degree ambiguity in PA
206609630|TOI 212|0.884||277.9||832: 832 (40) nm|2.92||2022-07-29|2022-09-19 12:11:13|furlan|tfopwg|419348|
206609630|TOI 212|0.255||358||I: 879 (289) nm|0.5||2019-11-09|2020-01-24 12:19:58|ziegler|tfopwg|16139|
206609630|TOI 212|0.9585||292.1||I: 879 (289) nm|1||2019-11-09|2020-01-24 12:19:58|ziegler|tfopwg|16138|
206609630|TOI 212|0.9597||291.8||I: 879 (289) nm|1.2||2019-12-12|2020-01-24 12:19:58|ziegler|tfopwg|16163|
206609630|TOI 212|0.2538||358.4||I: 879 (289) nm|0.7||2019-12-12|2020-01-24 12:19:58|ziegler|tfopwg|16162|
206906112|TOI 2504|3.7762||49.2||I: 879 (289) nm|2.5||2021-03-01|2021-03-05 07:13:37|ziegler|tfopwg|94970|
207077681|TOI 1928|0.1004||68.8||I: 879 (289) nm|0||2021-07-15|2021-08-17 13:53:13|ziegler|tfopwg|99157|
207425203|TOI 1865|0.812||20.218||832: 832 (40) nm|2.92||2021-04-06|2022-07-19 12:58:34|everett||417295|NESSI@WIYN
207425203|TOI 1865|0.814||20.632||562: 562 (44) nm|3.05||2021-04-06|2022-07-19 12:58:34|everett||417295|NESSI@WIYN
207425203|TOI 1865|0.81|0.01|19.3|0.1|Hcont|2.039|0.0371|2021-06-20|2021-09-01 09:26:02|ciardi|tfopwg|97844|Assuming companion is bound and based on delta_mag, star has estimated spectral type of M0V
207425203|TOI 1865|0.815|0.01|19.2|0.1|Brgamma|1.9946|0.024|2021-06-20|2021-09-01 09:26:02|ciardi|tfopwg|97844|Assuming companion is bound and based on delta_mag, star has estimated spectral type of M0.5V
207425203|TOI 1865|0.831|0.008|19.68|0.06|I|3.3|0.3|2021-01-24|2021-04-20 13:26:28|safonov|tfopwg|96433|
207468071|TOI 1836|10.056|0.01|299.2|0.1|Hcont|4.9512|0.0224|2021-06-22|2021-09-01 09:26:02|ciardi|tfopwg|97909|Associated with TIC 207468069 0.2 arcsec binary, both uploaded
207468071|TOI 1836|10.251|0.01|298.6|0.1|Hcont|4.688|0.0197|2021-06-22|2021-09-01 09:26:02|ciardi|tfopwg|97909|Associated with TIC 207468069 0.2 arcsec binary, both uploaded
207468071|TOI 1836|10.048|0.01|299.2|0.1|Brgamma|4.6943|0.0289|2021-06-22|2021-09-01 09:26:02|ciardi|tfopwg|97909|Associated with TIC 207468069 0.2 arcsec binary, both uploaded
207468071|TOI 1836|10.241|0.01|298.6|0.1|Brgamma|4.422|0.0254|2021-06-22|2021-09-01 09:26:02|ciardi|tfopwg|97909|Associated with TIC 207468069 0.2 arcsec binary, both uploaded
207468071|TOI 1836|0.819|0.01|12.3|0.1|Brgamma|5.722|0.0534|2021-06-22|2021-09-01 09:26:02|ciardi|tfopwg|97909|Associated with TIC 207468069 0.2 arcsec binary, both uploaded
207468071|TOI 1836|0.821|0.01|12.3|0.1|Hcont|5.7549|0.05|2021-06-22|2021-09-01 09:26:02|ciardi|tfopwg|97909|Associated with TIC 207468069 0.2 arcsec binary, both uploaded
207981861|TOI 3442|0.2285||245.2||I: 879 (289) nm|1.1||2021-07-15|2021-08-17 13:53:13|ziegler|tfopwg|99131|
208030798|TOI 3440|3.0958||58.3||I: 879 (289) nm|2.6||2021-07-15|2021-08-17 13:53:13|ziegler|tfopwg|99132|
208719443|TOI 3491|0.4906||179.5||I: 879 (289) nm|0.9||2021-07-15|2021-08-17 13:53:13|ziegler|tfopwg|99133|
209707800|TOI 3243|0.137||54.5||832: 832 (40) nm|1.39||2021-07-23|2022-09-16 19:56:00|furlan|tfopwg|99411|180 degree ambiguity in PA
209707800|TOI 3243|2.2663||129||I: 879 (289) nm|3.8||2022-04-14|2022-04-19 10:36:50|ziegler|tfopwg|414916|
209707800|TOI 3243|0.1388||57||I: 879 (289) nm|1.2||2022-04-14|2022-04-19 10:36:50|ziegler|tfopwg|414915|
209923610|TOI 3242|0.9885||235.5||I: 879 (289) nm|2.8||2022-04-23|2022-04-27 08:07:03|ziegler|tfopwg|415299|
210445631|TOI 1968|0.2032||63.8||I: 879 (289) nm|0||2021-02-27|2021-03-05 07:13:37|ziegler|tfopwg|94972|
210681065|TOI 4962|0.243||164||I: 879 (289) nm|1.7||2022-04-23|2022-04-27 08:07:03|ziegler|tfopwg|415300|
211438925|TOI 194|0.2653||216.2||I: 879 (289) nm|1||2020-10-31|2020-12-09 07:03:03|ziegler|tfopwg|60980|
215018906|TOI 5217|5.488|0.039|100.26|0.04|Hcont|0.723|0.005|2023-06-29|2023-11-09 11:54:55|ciardi|tfopwg|429767|Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):
215018906|TOI 5217|5.485|0.039|100.24|0.04|Brgamma|0.701|0.005|2023-06-29|2023-11-09 11:54:55|ciardi|tfopwg|429767|Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):
216925130|TOI 5056|2.3247||133.7||I: 879 (289) nm|5||2022-04-17|2022-04-19 10:36:50|ziegler|tfopwg|414936|
219187649|TOI 676|1.264||103.8||832: 832 (40) nm|2.2||2020-02-16|2021-11-01 11:51:24|furlan|tfopwg|18231|180 degree ambiguity in PA, uncertain fit
219187649|TOI 676|1.5023||260.6||I: 879 (289) nm|1.5||2019-07-14|2020-01-24 12:19:58|ziegler|tfopwg|16097|Ziegler et al. (2020)
219187649|TOI 676|1.497|0.00141|260||Kp|1.1824|0.00837|2019-05-12|2020-01-24 10:03:36|ciardi||4289|
219187649|TOI 676|1.5|0.00141|260||Brgamma|1.2022|0.01428|2019-06-10|2020-01-24 10:03:36|ciardi||4057|
219187649|TOI 676|1.498|0.00141|260||J|1.4189|0.00778|2019-05-12|2020-01-24 10:03:36|ciardi||4289|
219189765|TOI 737|0.798||47.7||832: 832 (40) nm|3.25||2020-02-16|2021-11-01 11:51:24|furlan|tfopwg|18230|180 degree ambiguity in PA, uncertain fit
219189765|TOI 737|0.842|0.00141|46||Brgamma|2.615|0.01257|2019-06-10|2020-01-24 10:03:36|ciardi||4059|
219189765|TOI 737|0.845|0.00141|46||Jcont|2.6418|0.03026|2019-06-10|2020-01-24 10:03:36|ciardi||4059|
219208037|TOI 2452|0.2242||28.7||I: 879 (289) nm|3.4||2021-03-01|2021-03-05 07:13:37|ziegler|tfopwg|94969|
219253008|TOI 268|2.3025||51.2||I: 879 (289) nm|0.3||2019-02-19|2020-01-24 12:19:58|ziegler|tfopwg|15996|Ziegler et al. (2020)
219306934|TOI 2201|1.0028||159||I: 879 (289) nm|5.2||2020-10-29|2020-12-09 07:03:03|ziegler|tfopwg|61011|
219332978|TOI 2534|2.3444||78||I: 879 (289) nm|4.5||2021-07-15|2021-08-17 13:53:13|ziegler|tfopwg|99159|
219489550|TOI 4064|3.06|0.022|354.84|0.07|Brgamma|1.397|0.006|2022-05-19|2022-05-26 16:44:41|ciardi|tfopwg|415817|Palomar AO (PI: ciardi): TIC1200879400 likely bound
219489550|TOI 4064|3.062|0.022|354.89|0.07|Hcont|1.423|0.005|2022-05-19|2022-05-26 16:44:41|ciardi|tfopwg|415817|Palomar AO (PI: ciardi): TIC1200879400 likely bound
219751469|TOI 1489|3.984||306.6||Brgamma|7.336|0.045|2021-02-24|2021-07-30 14:38:52|ciardi|tfopwg|95913|AO detected companion corresponds to tic entry: 1400899013 - distances and proper motions match target star
219762508|TOI 1878|0.311|0.002|316.3|0.65|Brgamma|2.151|0.026|2023-07-02|2023-11-09 11:53:49|ciardi|tfopwg|429873|Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):
219766989|TOI 2354|0.372||82.7||832: 832 (40) nm|4.54||2021-02-23|2022-09-16 17:53:42|furlan|tfopwg|95122|
219790151||0.079||285.4||716: 716 (52) nm|1.36||2020-06-07|2021-11-01 16:02:46|furlan|tfopwg|19577|
219790151||0.117||278.9||716: 716 (52) nm|1.85||2019-10-09|2021-10-29 16:06:32|furlan|tfopwg|17105|180 degree ambiguity in PA
219790151||0.14||276.5||716: 716 (52) nm|1.74||2019-06-07|2021-10-29 14:18:10|furlan|tfopwg|17065|
219790151||0.144||275.7||i: 765 (148) nm|1.29||2019-04-27|2021-10-29 08:55:39|furlan|tfopwg|18825|
219790151||0.145||275.9||716: 716 (52) nm|1.23||2019-04-27|2021-10-29 08:55:39|furlan|tfopwg|18825|
219824469|TOI 1848|13.437||185.6||Brgamma|0.0756|0.0037|2021-02-24|2021-07-30 14:38:52|ciardi|tfopwg|95921|AO detected companion corresponds to tic entry: 219824470 - distances and proper motions match target star
220139435|TOI 2597|0.259||224.9||832: 832 (40) nm|1.55||2022-02-11|2022-10-18 13:55:32|fajardo|tfopwg|415990|
220139435|TOI 2597|0.09||225.5||562: 562 (54) nm|0.43||2022-02-11|2022-10-18 13:55:32|fajardo|tfopwg|415990|
220139435|TOI 2597|0.0873||224.7||I: 879 (289) nm|0.1||2021-10-19|2021-10-20 06:46:27|ziegler|tfopwg|101076|
220232459||0.042||286.8||832: 832 (40) nm|0.98||2021-02-26|2022-09-16 17:53:42|furlan|tfopwg|95162|180 degree ambiguity in PA
220232459||0.043||284.3||562: 562 (54) nm|1.6||2021-02-26|2022-09-16 17:53:42|furlan|tfopwg|95162|180 degree ambiguity in PA
220305046||0.048||267.5||832: 832 (40) nm|2.06||2022-03-17|2022-10-18 13:56:55|fajardo|tfopwg|417906|180 degree ambiguity in PA, uncertain fit
220305046||0.822||44.7||832: 832 (40) nm|3.77||2022-03-17|2022-10-18 13:56:55|fajardo|tfopwg|417906|
220305046||0.811||46.1||832: 832 (40) nm|3.76||2019-05-23|2021-11-10 17:23:04|furlan|tfopwg|35792|
220305046||0.819||43.2||562: 562 (54) nm|5.53||2019-05-23|2021-11-10 17:22:52|furlan|tfopwg|35792|uncertain fit
220338475||7.453|0.053|357.89|0.03|Hcont|3.608|0.019|2022-02-13|2022-02-17 11:24:17|ciardi|tfopwg|108182|Palomar AO (PI: ciardi): TIC220338479 (likely unbound)
220338475||7.104|0.05|52.75|0.03|Hcont|2.727|0.015|2022-02-13|2022-02-17 11:24:17|ciardi|tfopwg|108182|Palomar AO (PI: ciardi): TIC220338477 (which is also 0.2arcs binary)
220338475||7.455|0.053|357.85|0.03|Brgamma|3.427|0.015|2022-02-13|2022-02-17 11:24:17|ciardi|tfopwg|108182|Palomar AO (PI: ciardi): TIC220338479 (likely unbound)
220338475||7.115|0.05|52.77|0.03|Brgamma|2.119|0.01|2022-02-13|2022-02-17 11:24:17|ciardi|tfopwg|108182|Palomar AO (PI: ciardi): TIC220338477 (which is also 0.2arcs binary)
220338475||6.942|0.049|53.08|0.03|Brgamma|2.257|0.01|2022-02-13|2022-02-17 11:24:17|ciardi|tfopwg|108182|Palomar AO (PI: ciardi): TIC220338477 (which is also 0.2arcs binary)
220338475||6.951|0.049|53.06|0.03|Hcont|2.795|0.015|2022-02-13|2022-02-17 11:24:17|ciardi|tfopwg|108182|Palomar AO (PI: ciardi): TIC220338477 (which is also 0.2arcs binary)
220396259|TOI 379|0.053||19.5||562: 562 (54) nm|0.07||2020-11-25|2021-12-17 10:54:58|furlan|tfopwg|93291|180 degree ambiguity in PA
220396259|TOI 379|0.052||21.3||832: 832 (40) nm|0.41||2020-11-25|2021-12-17 10:54:58|furlan|tfopwg|93291|180 degree ambiguity in PA
220396259|TOI 379|0.0602||18.7||I: 879 (289) nm|0.3||2021-10-03|2021-10-06 10:14:22|ziegler|tfopwg|100606|
220396259|TOI 379|0.031||28.8||I: 879 (289) nm|0||2019-03-15|2020-01-24 12:19:58|ziegler|tfopwg|16007|Ziegler et al. (2020)
220396259|TOI 379|0.0411||27.6||I: 879 (289) nm|0||2019-07-15|2020-01-24 12:19:58|ziegler|tfopwg|16088|Ziegler et al. (2020)
220435095|TOI 147|2.6583||217.6||I: 879 (289) nm|4.6||2018-12-22|2020-01-24 12:19:58|ziegler|tfopwg|15988|Ziegler et al. (2020)
220547837|TOI 3366|0.8887||79.1||I: 879 (289) nm|1||2021-11-22|2021-11-29 06:42:04|ziegler|tfopwg|102545|
224222338||0.561||323.9||832: 832 (40) nm|2.36||2020-11-23|2021-12-17 11:04:16|furlan|tfopwg|93245|
224222338||0.579||320.2||562: 562 (54) nm|-100||2020-11-23|2021-12-17 11:04:16|furlan|tfopwg|93245|no delta(m) measurement, uncertain fit
228507250|TOI 309|0.328||77.6||562: 562 (54) nm|1.27||2019-10-09|2021-10-29 16:06:32|furlan|tfopwg|17115|uncertain fit
228507250|TOI 309|0.329||77.7||832: 832 (40) nm|1.03||2019-10-09|2021-10-29 16:06:32|furlan|tfopwg|17115|
228507250|TOI 309|0.3266||77.9||I: 879 (289) nm|0.9||2019-07-14|2020-01-24 12:19:58|ziegler|tfopwg|16107|Ziegler et al. (2020)
228507250|TOI 309|0.319|0.00354|80||Hcont|0.4754|0.01092|2019-07-14|2020-01-24 10:03:36|ciardi||5025|
228507250|TOI 309|0.322|0.00354|79||Brgamma|0.4928|0.01021|2019-07-14|2020-01-24 10:03:36|ciardi||5025|
228760934||0.137||48.8||562: 562 (54) nm|0.93||2021-02-28|2022-09-16 17:53:42|furlan|tfopwg|95192|
228760934||0.137||50.8||832: 832 (40) nm|0.99||2021-02-28|2022-09-16 17:53:42|furlan|tfopwg|95192|
228760934||0.141||40.1||832: 832 (40) nm|1.01||2019-05-21|2021-11-10 15:01:44|furlan|tfopwg|17335|180 degree ambiguity in PA
228760934||0.139||37.9||562: 562 (54) nm|0.99||2019-05-21|2021-11-10 15:01:31|furlan|tfopwg|17335|180 degree ambiguity in PA
229167359|TOI 2594|2.0364||280.8||I: 879 (289) nm|1.5||2021-10-19|2021-10-20 06:46:27|ziegler|tfopwg|101075|
229490898|TOI 1872|0.181|0.002|56.18|0.1|I|1.2|0.1|2020-10-28|2020-11-16 13:06:24|safonov|tfopwg|51841|PA 180 deg ambiguity
229608594|TOI 2298|0.076||329.206||832: 832 (40) nm|1.82||2022-09-18|2022-10-24 09:52:22|everett||421658|NESSI@WIYN; merely suspected detection; 180 degree ambiguity in PA
229644973||0.897||311.7||832: 832 (40) nm|0.83||2021-06-24|2022-09-19 09:58:17|furlan|tfopwg|98706|180 degree ambiguity in PA
229786610|TOI 4113|3.556|0.001|285.6|1|K|3.787|0.02|2021-08-28|2021-10-09 17:18:24|ciardi|tfopwg|100774|Keck AO (PI: Gonzales)
229787062|TOI 2261|0.777|0.008|172.17|0.04|I|2|0.1|2020-10-17|2020-11-16 13:06:24|safonov|tfopwg|51842|
229888286|TOI 2057|0.598|0.004|90.48|0.34|Hcont|1.501|0.014|2023-06-06|2023-11-09 11:55:45|ciardi|tfopwg|429192|Palomar AO (PI: Ciardi with Clark):
229888286|TOI 2057|0.605|0.004|91.42|0.33|Brgamma|1.535|0.01|2023-06-06|2023-11-09 11:55:45|ciardi|tfopwg|429192|Palomar AO (PI: Ciardi with Clark):
229888286|TOI 2057|0.612||90.693||562: 562 (44) nm|1.74||2021-04-01|2022-07-19 12:58:34|everett||417306|NESSI@WIYN
229888286|TOI 2057|0.604||90.207||832: 832 (40) nm|1.61||2021-04-01|2022-07-19 12:58:34|everett||417306|NESSI@WIYN
229888286|TOI 2057|0.602||89.396||832: 832 (40) nm|1.71||2022-04-18|2022-07-18 14:50:29|everett||417018|NESSI@WIYN
229888286|TOI 2057|0.6068||89.9||I: 879 (289) nm|1.7||2021-04-27|2021-05-03 07:20:26|ziegler|tfopwg|96836|
229888286|TOI 2057|0.61|0.006|90.03|0.05|I|1.9|0.1|2021-01-23|2021-04-20 13:26:28|safonov|tfopwg|96448|
229944666|TOI 1464|1.543|0.016|105.33|0.05|I|3.9|1.2|2021-07-12|2021-08-19 11:26:55|safonov|tfopwg|99188|
230017324|TOI 1280|0.993|0.007|180.62|0.31|I|4|0.1|2022-09-12|2022-11-07 01:31:39|safonov|tfopwg|421967|
230017325|TOI 1363|1.006|0.01|0.99|0.11|I|3.8|0.1|2021-09-09|2021-11-19 11:00:16|safonov|tfopwg|102152|
230377505|TOI 1706|3.569|0.025|138.55|0.06|Brgamma|6.176|0.069|2023-07-02|2023-11-09 11:53:49|ciardi|tfopwg|429872|Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):
230388132|TOI 4057|2.815|0.02|170.29|0.07|Brgamma|0.813|0.008|2023-07-02|2023-11-09 11:53:49|ciardi|tfopwg|429875|Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):
230388132|TOI 4057|2.813|0.02|170.28|0.07|Hcont|0.886|0.011|2023-07-02|2023-11-09 11:53:49|ciardi|tfopwg|429875|Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):
231081369|TOI 153|0.1712||171||I: 879 (289) nm|0.6||2019-12-12|2020-01-24 12:19:58|ziegler|tfopwg|16164|Ziegler et al. (2020)
231081369|TOI 153|0.1691||173.6||I: 879 (289) nm|0.1||2018-10-22|2020-01-24 12:19:58|ziegler|tfopwg|15958|Ziegler et al. (2020)
231289421|TOI 847|1.272||134.8||562: 562 (54) nm|1.21||2020-12-28|2021-12-17 11:49:02|furlan|tfopwg|94568|180 degree ambiguity in PA
231289421|TOI 847|1.265||137||832: 832 (40) nm|0.99||2020-12-28|2021-12-17 11:49:02|furlan|tfopwg|94568|180 degree ambiguity in PA
231289421|TOI 847|1.2446||317.1||I: 879 (289) nm|0.7||2019-08-12|2020-01-24 12:19:58|ziegler|tfopwg|16112|Ziegler et al. (2020)
231728511|TOI 864|0.04||51.3||562: 562 (54) nm|0.35||2022-01-13|2022-09-16 20:06:47|furlan|tfopwg|419281|180 degree ambiguity in PA, uncertain fit
231728511|TOI 864|0.044||45.8||832: 832 (40) nm|1.92||2022-01-13|2022-09-16 20:06:47|furlan|tfopwg|419281|180 degree ambiguity in PA, uncertain fit
232062375||0.869||81.2||562: 562 (54) nm|1.09||2019-06-22|2021-11-16 12:18:24|furlan|tfopwg|17496|180 degree ambiguity in PA, uncertain fit
232062375||0.876||83.5||832: 832 (40) nm|0.69||2019-06-22|2021-11-16 12:18:24|furlan|tfopwg|17496|180 degree ambiguity in PA
232062375||0.368||197.2||832: 832 (40) nm|-100||2019-06-22|2021-11-16 12:18:24|furlan|tfopwg|17496|no delta(m) measurement, 180 degree ambiguity in PA, uncertain fit
232073908||0.177||273||832: 832 (40) nm|2.8||2021-07-22|2022-09-16 19:56:00|furlan|tfopwg|99404|
232079930|TOI 2305|0.232||203.3||832: 832 (40) nm|3.96||2020-11-26|2021-12-17 10:54:58|furlan|tfopwg|93311|
232079930|TOI 2305|0.242||202.9||832: 832 (40) nm|4.01||2020-11-29|2021-12-17 10:54:58|furlan|tfopwg|93387|180 degree ambiguity in PA
232181732||0.06||337.5||i: 765 (148) nm|0||2020-03-15|2021-12-17 09:38:16|furlan|tfopwg|18411|180 degree ambiguity in PA, uncertain fit
232491449||0.739||261||832: 832 (40) nm|3.99||2021-02-28|2022-09-16 17:53:42|furlan|tfopwg|95176|
232603560|TOI 4108|5.347|0.038|264.74|0.04|Brgamma|4.987|0.053|2023-07-02|2023-11-09 11:53:49|ciardi|tfopwg|429877|Palomar AO (PI: Ciardi with Clark, Lund, Catson, Harris):
232635922|TOI 1745|1.003|0.004|10|1|Hcont|3.479|0.038|2021-11-11|2021-11-23 04:52:55|ciardi|tfopwg|102222|Palomar AO (PI: ciardi): Companion is TIC1717744910
232635922|TOI 1745|1.003|0.004|10|1|Brgamma|3.673|0.03|2021-11-11|2021-11-23 04:52:55|ciardi|tfopwg|102222|Palomar AO (PI: ciardi): Companion is TIC1717744910
232635922|TOI 1745|0.98|0.01|7.5|0.1|Hcont|3.716|0.0194|2021-08-24|2021-09-13 14:27:35|ciardi|tfopwg|99571|Assuming companion is bound and based on delta magnitude, star has estimated spectral type M5V
232635922|TOI 1745|0.98|0.01|7.5|0.1|Brgamma|3.752|0.0223|2021-08-24|2021-09-13 14:27:35|ciardi|tfopwg|99571|Assuming companion is bound and based on delta magnitude, star has estimated spectral type M5.5V
232650365|TOI 1746|0.943|0.004|173.8|1|Brgamma|0.098|0.008|2021-11-11|2021-11-23 04:52:55|ciardi|tfopwg|102223|Palomar AO (PI: ciardi): Companion is TIC1717726681
232650365|TOI 1746|0.933|0.004|173.5|1|Hcont|0.101|0.013|2021-11-11|2021-11-23 04:52:55|ciardi|tfopwg|102223|Palomar AO (PI: ciardi): Companion is TIC1717726681
232650365|TOI 1746|0.93||351|1|G|351||2021-06-02|2021-06-02 15:26:31|crossfield||97406|Gaia EDR3: close binary, consistent parallax
232967666|TOI 1167|0.578||258.295||562: 562 (44) nm|3.07||2023-02-06|2023-04-16 11:44:25|everett||428108|NESSI@WIYN
232967666|TOI 1167|0.571||257.879||832: 832 (40) nm|2.45||2023-02-06|2023-04-16 11:44:25|everett||428108|NESSI@WIYN
233617847|TOI 1440|1.459||324.9||832: 832 (40) nm|-100||2020-08-04|2021-11-02 16:42:30|furlan|tfopwg|29639|no delta(m) measurement, uncertain fit
233686152||0.473||275.3||832: 832 (40) nm|1.35||2022-05-14|2023-06-30 15:59:48|fajardo|tfopwg|419247|
233686152||0.475||275.1||562: 562 (54) nm|1.82||2022-05-14|2023-06-30 15:59:48|fajardo|tfopwg|419247|
234160911|TOI 2600|0.5957||187.9||I: 879 (289) nm|2.3||2021-10-19|2021-10-20 06:46:27|ziegler|tfopwg|101077|
234503282||0.5258||44.4||I: 879 (289) nm|3.1||2019-07-15|2020-01-24 12:19:58|ziegler|tfopwg|16066|Ziegler et al. (2020)
234840976||0.827||57.988||832: 832 (40) nm|3.89||2019-01-20|2022-07-19 13:00:13|everett||417633|NESSI@WIYN
234840976||0.833||59.19||562: 562 (44) nm|5.28||2019-01-20|2022-07-19 13:00:13|everett||417633|NESSI@WIYN
235037761|TOI 131|0.1431||17.3||I: 879 (289) nm|1.2||2022-05-23|2022-05-25 06:28:32|ziegler|tfopwg|415306|
235037761|TOI 131|0.0771||183.6||I: 879 (289) nm|0.9||2020-10-29|2020-12-09 07:03:03|ziegler|tfopwg|61020|
235037761|TOI 131|0.0874||359.8||I: 879 (289) nm|1.2||2020-12-03|2020-12-09 07:01:48|ziegler|tfopwg|60979|
235037761|TOI 131|0.0332||246.1||I: 879 (289) nm|1||2019-07-14|2020-01-24 12:19:58|ziegler|tfopwg|16105|Ziegler et al. (2020)
235037761|TOI 131|0.0755||207.1||I: 879 (289) nm|1.1||2018-10-22|2020-01-24 12:19:58|ziegler|tfopwg|15964|Ziegler et al. (2020)
235037761|TOI 131|0.0758||205.6||I: 879 (289) nm|1.2||2018-09-25|2020-01-24 12:19:58|ziegler|tfopwg|15979|Ziegler et al. (2020)
235037761|TOI 131|0.0751||198||V: 547 (99) nm|1.8||2018-09-25|2020-01-24 12:19:58|ziegler|tfopwg|15980|Ziegler et al. (2020)
